R,E
4.3871871871871866,-7.7931353781079489
4.392492492492492,-7.7927877553178346
4.3977977977977973,-7.7924399814324348
4.4031031031031027,-7.7920920598532213
4.4084084084084081,-7.7917439939630793
4.4137137137137135,-7.7913957871265502
4.4190190190190188,-7.7910474426899565
4.4243243243243242,-7.7906989639815727
4.4296296296296296,-7.7903503543118093
4.434934934934935,-7.7900016169733819
4.4402402402402403,-7.7896527552414145
4.4455455455455457,-7.7893037723736631
4.4508508508508511,-7.7889546716106555
4.4561561561561556,-7.7886054561758229
4.4614614614614609,-7.7882561292756698
4.4667667667667663,-7.7879066940999397
4.4720720720720717,-7.7875571538217754
4.4773773773773771,-7.7872075115978063
4.4826826826826824,-7.7868577705683881
4.4879879879879878,-7.7865079338576715
4.4932932932932932,-7.7861580045737977
4.4985985985985986,-7.7858079858090035
4.5039039039039039,-7.7854578806398305
4.5092092092092093,-7.7851076921271636
4.5145145145145147,-7.7847574233164458
4.5198198198198201,-7.7844070772378648
4.5251251251251245,-7.7840566569063441
4.5304304304304299,-7.7837061653218136
4.5357357357357353,-7.7833556054691986
4.5410410410410407,-7.7830049803187791
4.546346346346346,-7.7826542928260682
4.5516516516516514,-7.7823035459321375
4.5569569569569568,-7.7819527425636501
4.5622622622622622,-7.781601885632961
4.5675675675675675,-7.7812509780383152
4.5728728728728729,-7.7809000226639782
4.5781781781781783,-7.7805490223802476
4.5834834834834837,-7.7801979800437344
4.5887887887887882,-7.7798468984973468
4.5940940940940935,-7.7794957805704694
4.5993993993993989,-7.77914462907908
4.6047047047047043,-7.7787934468258646
4.6100100100100097,-7.7784422366002914
4.615315315315315,-7.778091001178816
4.6206206206206204,-7.7777397433248892
4.6259259259259258,-7.7773884657891097
4.6312312312312311,-7.7770371713093489
4.6365365365365365,-7.7766858626108837
